review_text,cleaned_text,tokens,stemmed_tokens,final_text
"It's very good place to enjoyed the coffee and chill with our friends. There's indoor and outdoor space in the 1st and 2nd floor. This place also comfortable to doing our job from office or colleague. I have tried some coffee and non-coffee menu. The best menu in this coffee shop i think is all variant coffee milk. I recommend you guys to try menu Java or Everyday Latte. For non-coffee i recommend you to try Banana Cream Latte. All space is very clean and comfortable also the toilet, stairs, and others. The barista is very friendly and good when explained the menu. The menu on the picture is Tropical Mango with unique and good taste.",its very good place to enjoyed the coffee and chill with our friends theres indoor and outdoor space in the st and nd floor this place also comfortable to doing our job from office or colleague i have tried some coffee and noncoffee menu the best menu in this coffee shop i think is all variant coffee milk i recommend you guys to try menu java or everyday latte for noncoffee i recommend you to try banana cream latte all space is very clean and comfortable also the toilet stairs and others the barista is very friendly and good when explained the menu the menu on the picture is tropical mango with unique and good taste,"['good', 'place', 'enjoyed', 'coffee', 'chill', 'friends', 'theres', 'indoor', 'outdoor', 'space', 'st', 'nd', 'floor', 'place', 'also', 'comfortable', 'job', 'office', 'colleague', 'tried', 'coffee', 'noncoffee', 'menu', 'best', 'menu', 'coffee', 'shop', 'think', 'variant', 'coffee', 'milk', 'recommend', 'guys', 'try', 'menu', 'java', 'everyday', 'latte', 'noncoffee', 'recommend', 'try', 'banana', 'cream', 'latte', 'space', 'clean', 'comfortable', 'also', 'toilet', 'stairs', 'others', 'barista', 'friendly', 'good', 'explained', 'menu', 'menu', 'picture', 'tropical', 'mango', 'unique', 'good', 'taste']","['good', 'place', 'enjoyed', 'coffee', 'chill', 'friends', 'theres', 'indoor', 'outdoor', 'space', 'st', 'nd', 'floor', 'place', 'also', 'comfortable', 'job', 'office', 'colleague', 'tried', 'coffee', 'noncoffee', 'menu', 'best', 'menu', 'coffee', 'shop', 'think', 'variant', 'coffee', 'milk', 'recommend', 'guys', 'try', 'menu', 'java', 'everyday', 'latte', 'noncoffee', 'recommend', 'try', 'banana', 'cream', 'latte', 'space', 'clean', 'comfortable', 'also', 'toilet', 'stairs', 'others', 'barista', 'friendly', 'good', 'explained', 'menu', 'menu', 'picture', 'tropical', 'mango', 'unique', 'good', 'taste']",good place enjoyed coffee chill friends theres indoor outdoor space st nd floor place also comfortable job office colleague tried coffee noncoffee menu best menu coffee shop think variant coffee milk recommend guys try menu java everyday latte noncoffee recommend try banana cream latte space clean comfortable also toilet stairs others barista friendly good explained menu menu picture tropical mango unique good taste
"One of my one pick coffeeshops in Jogja! The coffee tasted very nice. The cup design is pretty. The price is reasonable. This shop is quite spacious & good for working as it offers WIFI. It’s located in Seturan, easy to find.",one of my one pick coffeeshops in jogja the coffee tasted very nice the cup design is pretty the price is reasonable this shop is quite spacious good for working as it offers wifi its located in seturan easy to find,"['one', 'one', 'pick', 'coffeeshops', 'jogja', 'coffee', 'tasted', 'nice', 'cup', 'design', 'pretty', 'price', 'reasonable', 'shop', 'quite', 'spacious', 'good', 'working', 'offers', 'wifi', 'located', 'seturan', 'easy', 'find']","['one', 'one', 'pick', 'coffeeshops', 'jogja', 'coffee', 'tasted', 'nice', 'cup', 'design', 'pretty', 'price', 'reasonable', 'shop', 'quite', 'spacious', 'good', 'working', 'offers', 'wifi', 'located', 'tur', 'easy', 'find']",one one pick coffeeshops jogja coffee tasted nice cup design pretty price reasonable shop quite spacious good working offers wifi located tur easy find
All time favourite coffee in jogja 👍👍👍,all time favourite coffee in jogja,"['time', 'favourite', 'coffee', 'jogja']","['time', 'favourite', 'coffee', 'jogja']",time favourite coffee jogja
"Nice place to hangout with friends! So many young students here, they are using this spot as a coworking-space. They are not noisy, and that's a plus. :)

Moreover, I love the coffee. Perfect blend and aroma.

Lastly, nice atmosphere! Love to come back here again!",nice place to hangout with friends so many young students here they are using this spot as a coworkingspace they are not noisy and thats a plus moreover i love the coffee perfect blend and aroma lastly nice atmosphere love to come back here again,"['nice', 'place', 'hangout', 'friends', 'many', 'young', 'students', 'using', 'spot', 'coworkingspace', 'noisy', 'thats', 'plus', 'moreover', 'love', 'coffee', 'perfect', 'blend', 'aroma', 'lastly', 'nice', 'atmosphere', 'love', 'come', 'back']","['nice', 'place', 'hangout', 'friends', 'many', 'young', 'students', 'using', 'spot', 'coworkingspace', 'noisy', 'thats', 'plus', 'moreover', 'love', 'coffee', 'perfect', 'blend', 'aroma', 'lastly', 'nice', 'atmosphere', 'love', 'come', 'back']",nice place hangout friends many young students using spot coworkingspace noisy thats plus moreover love coffee perfect blend aroma lastly nice atmosphere love come back
"I love both coffee and the chocolate. The ambiance super calm, thus this place suitable for whom wants to work or study from coffee shop. And the music, i guess they have overrated playlist. I'll always wanna come back",i love both coffee and the chocolate the ambiance super calm thus this place suitable for whom wants to work or study from coffee shop and the music i guess they have overrated playlist ill always wanna come back,"['love', 'coffee', 'chocolate', 'ambiance', 'super', 'calm', 'thus', 'place', 'suitable', 'wants', 'work', 'study', 'coffee', 'shop', 'music', 'guess', 'overrated', 'playlist', 'ill', 'always', 'wan', 'na', 'come', 'back']","['love', 'coffee', 'chocolate', 'ambiance', 'super', 'calm', 'thus', 'place', 'suitable', 'wants', 'work', 'study', 'coffee', 'shop', 'music', 'guess', 'overrated', 'playlist', 'ill', 'always', 'wan', 'na', 'come', 'back']",love coffee chocolate ambiance super calm thus place suitable wants work study coffee shop music guess overrated playlist ill always wan na come back
"Popular coffee-shop in yogyakarta! This is one of their branch place. Scandinavian simple botanical interior design, indoor ac, outdoor smoking area & sidepart sit chill corner, huge parking area motor & car, cash & cashless payment, available on grabfood & gofood, taste coffee was good this kinda my favorite coffee in YK, pretty-wise price range, wifi checked, clean toilet, chill workspace, nice spot for catch-up, suitable for family, well barista services",popular coffeeshop in yogyakarta this is one of their branch place scandinavian simple botanical interior design indoor ac outdoor smoking area sidepart sit chill corner huge parking area motor car cash cashless payment available on grabfood gofood taste coffee was good this kinda my favorite coffee in yk prettywise price range wifi checked clean toilet chill workspace nice spot for catchup suitable for family well barista services,"['popular', 'coffeeshop', 'yogyakarta', 'one', 'branch', 'place', 'scandinavian', 'simple', 'botanical', 'interior', 'design', 'indoor', 'ac', 'outdoor', 'smoking', 'area', 'sidepart', 'sit', 'chill', 'corner', 'huge', 'parking', 'area', 'motor', 'car', 'cash', 'cashless', 'payment', 'available', 'grabfood', 'gofood', 'taste', 'coffee', 'good', 'kinda', 'favorite', 'coffee', 'yk', 'prettywise', 'price', 'range', 'wifi', 'checked', 'clean', 'toilet', 'chill', 'workspace', 'nice', 'spot', 'catchup', 'suitable', 'family', 'well', 'barista', 'services']","['popular', 'coffeeshop', 'yogyakarta', 'one', 'branch', 'place', 'scandinavian', 'simple', 'botanical', 'interior', 'design', 'indoor', 'ac', 'outdoor', 'smoking', 'area', 'sidepart', 'sit', 'chill', 'corner', 'huge', 'parking', 'area', 'motor', 'car', 'cash', 'cashless', 'payment', 'available', 'grabfood', 'gofood', 'taste', 'coffee', 'good', 'kinda', 'favorite', 'coffee', 'yk', 'prettywise', 'price', 'range', 'wifi', 'checked', 'clean', 'toilet', 'chill', 'workspace', 'nice', 'spot', 'catchup', 'suitable', 'family', 'well', 'barista', 'services']",popular coffeeshop yogyakarta one branch place scandinavian simple botanical interior design indoor ac outdoor smoking area sidepart sit chill corner huge parking area motor car cash cashless payment available grabfood gofood taste coffee good kinda favorite coffee yk prettywise price range wifi checked clean toilet chill workspace nice spot catchup suitable family well barista services
"real tasty coffee and other beverages..
the matcha was delightful amd the dark chocolate has the real chocolate taste!
it's really great to have drink and use thencafe as the working space as well..",real tasty coffee and other beverages the matcha was delightful amd the dark chocolate has the real chocolate taste its really great to have drink and use thencafe as the working space as well,"['real', 'tasty', 'coffee', 'beverages', 'matcha', 'delightful', 'amd', 'dark', 'chocolate', 'real', 'chocolate', 'taste', 'really', 'great', 'drink', 'use', 'thencafe', 'working', 'space', 'well']","['real', 'tasty', 'coffee', 'beverages', 'matcha', 'delightful', 'amd', 'dark', 'chocolate', 'real', 'chocolate', 'taste', 'really', 'great', 'drink', 'use', 'thencafe', 'working', 'space', 'well']",real tasty coffee beverages matcha delightful amd dark chocolate real chocolate taste really great drink use thencafe working space well
"I thought coffee is fresh, since the displayed machine is good. But everything was premade, and a long black took them 20min. But staff was friendly!",i thought coffee is fresh since the displayed machine is good but everything was premade and a long black took them min but staff was friendly,"['thought', 'coffee', 'fresh', 'since', 'displayed', 'machine', 'good', 'everything', 'premade', 'long', 'black', 'took', 'min', 'staff', 'friendly']","['thought', 'coffee', 'fresh', 'since', 'displayed', 'machine', 'good', 'everything', 'premade', 'long', 'black', 'took', 'min', 'staff', 'friendly']",thought coffee fresh since displayed machine good everything premade long black took min staff friendly
"Honestly my favourite coffee and spot to do some work. Although the place is quite small, you gotta be lucky to have the table all for yourself. If not gotta be prepared to share with someoene else. And it can get so noisy at times",honestly my favourite coffee and spot to do some work although the place is quite small you gotta be lucky to have the table all for yourself if not gotta be prepared to share with someoene else and it can get so noisy at times,"['honestly', 'favourite', 'coffee', 'spot', 'work', 'although', 'place', 'quite', 'small', 'got', 'ta', 'lucky', 'table', 'got', 'ta', 'prepared', 'share', 'someoene', 'else', 'get', 'noisy', 'times']","['honestly', 'favourite', 'coffee', 'spot', 'work', 'although', 'place', 'quite', 'small', 'got', 'ta', 'lucky', 'table', 'got', 'ta', 'prepared', 'share', 'someoene', 'else', 'get', 'noisy', 'times']",honestly favourite coffee spot work although place quite small got ta lucky table got ta prepared share someoene else get noisy times
"Great coffee varieties
Great ambiance and crowd
A go-to place to sip a cup. Of. Coffee",great coffee varieties great ambiance and crowd a goto place to sip a cup of coffee,"['great', 'coffee', 'varieties', 'great', 'ambiance', 'crowd', 'goto', 'place', 'sip', 'cup', 'coffee']","['great', 'coffee', 'varieties', 'great', 'ambiance', 'crowd', 'goto', 'place', 'sip', 'cup', 'coffee']",great coffee varieties great ambiance crowd goto place sip cup coffee
I love this coffee. Enak bgt kacaw!!!!!! I love everyday latte& melacca.,i love this coffee enak bgt kacaw i love everyday latte melacca,"['love', 'coffee', 'enak', 'bgt', 'kacaw', 'love', 'everyday', 'latte', 'melacca']","['love', 'coffee', 'enak', 'bgt', 'kacaw', 'love', 'everyday', 'latte', 'melacca']",love coffee enak bgt kacaw love everyday latte melacca
"The most comfortable coffee shop in Seturan. My favorite is dark chocolate less sweet and the second is hazelnut.

The employees are very polite and friendly. The toilet is clean and the staff regularly check on it.

Looking forward to buying new menus!",the most comfortable coffee shop in seturan my favorite is dark chocolate less sweet and the second is hazelnut the employees are very polite and friendly the toilet is clean and the staff regularly check on it looking forward to buying new menus,"['comfortable', 'coffee', 'shop', 'seturan', 'favorite', 'dark', 'chocolate', 'less', 'sweet', 'second', 'hazelnut', 'employees', 'polite', 'friendly', 'toilet', 'clean', 'staff', 'regularly', 'check', 'looking', 'forward', 'buying', 'new', 'menus']","['comfortable', 'coffee', 'shop', 'tur', 'favorite', 'dark', 'chocolate', 'less', 'sweet', 'second', 'hazelnut', 'employees', 'polite', 'friendly', 'toilet', 'clean', 'staff', 'regularly', 'check', 'looking', 'forward', 'buying', 'new', 'nus']",comfortable coffee shop tur favorite dark chocolate less sweet second hazelnut employees polite friendly toilet clean staff regularly check looking forward buying new nus
everydaylatte nya juwarakkk 🥵🔫❤️❤️,everydaylatte nya juwarakkk,"['everydaylatte', 'nya', 'juwarakkk']","['everydaylatte', 'nya', 'juwarakkk']",everydaylatte nya juwarakkk
A comfy place to do your work or paper..or just to hang out with friends. It can be also a.great place to have a date.,a comfy place to do your work or paperor just to hang out with friends it can be also agreat place to have a date,"['comfy', 'place', 'work', 'paperor', 'hang', 'friends', 'also', 'agreat', 'place', 'date']","['comfy', 'place', 'work', 'paperor', 'hang', 'friends', 'also', 'agreat', 'place', 'date']",comfy place work paperor hang friends also agreat place date
"nice coffeeshop, but, unfortunately I came here not at the right time for they don't have hot drink( for some reason)",nice coffeeshop but unfortunately i came here not at the right time for they dont have hot drink for some reason,"['nice', 'coffeeshop', 'unfortunately', 'came', 'right', 'time', 'dont', 'hot', 'drink', 'reason']","['nice', 'coffeeshop', 'unfortunately', 'came', 'right', 'time', 'dont', 'hot', 'drink', 'reason']",nice coffeeshop unfortunately came right time dont hot drink reason
"current favourite coffee, taste is sooo good
i prefer to take couvee than another famous brand",current favourite coffee taste is sooo good i prefer to take couvee than another famous brand,"['current', 'favourite', 'coffee', 'taste', 'sooo', 'good', 'prefer', 'take', 'couvee', 'another', 'famous', 'brand']","['current', 'favourite', 'coffee', 'taste', 'sooo', 'good', 'prefer', 'take', 'couvee', 'another', 'famous', 'brand']",current favourite coffee taste sooo good prefer take couvee another famous brand
Really good for working and hanging out with friends. The drinks are all also delightful.,really good for working and hanging out with friends the drinks are all also delightful,"['really', 'good', 'working', 'hanging', 'friends', 'drinks', 'also', 'delightful']","['really', 'good', 'working', 'hanging', 'friends', 'drinks', 'also', 'delightful']",really good working hanging friends drinks also delightful
"The place is cozy and clean.
Their coffee taste great.",the place is cozy and clean their coffee taste great,"['place', 'cozy', 'clean', 'coffee', 'taste', 'great']","['place', 'cozy', 'clean', 'coffee', 'taste', 'great']",place cozy clean coffee taste great
"Cozy place, a good choice for studying or working with your laptop. Good coffee also with moderate price. Definitely recommend this to others.",cozy place a good choice for studying or working with your laptop good coffee also with moderate price definitely recommend this to others,"['cozy', 'place', 'good', 'choice', 'studying', 'working', 'laptop', 'good', 'coffee', 'also', 'moderate', 'price', 'definitely', 'recommend', 'others']","['cozy', 'place', 'good', 'choice', 'studying', 'working', 'laptop', 'good', 'coffee', 'also', 'moderate', 'price', 'definitely', 'recommend', 'others']",cozy place good choice studying working laptop good coffee also moderate price definitely recommend others
"It's a nice place to take a break and enjoy a cup of coffee. It's almost always crowded I think, but I enjoy their coffee :)",its a nice place to take a break and enjoy a cup of coffee its almost always crowded i think but i enjoy their coffee,"['nice', 'place', 'take', 'break', 'enjoy', 'cup', 'coffee', 'almost', 'always', 'crowded', 'think', 'enjoy', 'coffee']","['nice', 'place', 'take', 'break', 'enjoy', 'cup', 'coffee', 'almost', 'always', 'crowded', 'think', 'enjoy', 'coffee']",nice place take break enjoy cup coffee almost always crowded think enjoy coffee
Always full of people. Coffee isn't the best but the interior is.,always full of people coffee isnt the best but the interior is,"['always', 'full', 'people', 'coffee', 'isnt', 'best', 'interior']","['always', 'full', 'people', 'coffee', 'isnt', 'best', 'interior']",always full people coffee isnt best interior
"Café agréable pour travailler. Beaucoup de tables et de prises + un bon wifi.
Le café latte avec lait d'avoine est délicieux.",caf agrable pour travailler beaucoup de tables et de prises un bon wifi le caf latte avec lait davoine est dlicieux,"['caf', 'agrable', 'pour', 'travailler', 'beaucoup', 'de', 'tables', 'et', 'de', 'prises', 'un', 'bon', 'wifi', 'le', 'caf', 'latte', 'avec', 'lait', 'davoine', 'est', 'dlicieux']","['caf', 'agrable', 'pour', 'travailler', 'beaucoup', 'de', 'tables', 'et', 'de', 'prises', 'un', 'bon', 'wifi', 'le', 'caf', 'latte', 'avec', 'lait', 'davoine', 'est', 'dlicieux']",caf agrable pour travailler beaucoup de tables et de prises un bon wifi le caf latte avec lait davoine est dlicieux
very nice and comfortable place for doing work or assignments or even meeting with friends. the beverages taste wonderful.,very nice and comfortable place for doing work or assignments or even meeting with friends the beverages taste wonderful,"['nice', 'comfortable', 'place', 'work', 'assignments', 'even', 'meeting', 'friends', 'beverages', 'taste', 'wonderful']","['nice', 'comfortable', 'place', 'work', 'assignments', 'even', 'meeting', 'friends', 'beverages', 'taste', 'wonderful']",nice comfortable place work assignments even meeting friends beverages taste wonderful
"Couvee Time..
It's the 2nd time for to come to this place cuz,..
Though I'm not coffee drinker like others but Couvee will give you a new sensation to drink Varian Coffee.
Start from Original or Mixed taste with contains are secret, that will make you feel different to taste the coffee.
For me the menus just serve a varian coffee and the price also cheap not costly.
The place easy to find cuz near from town, hotels, night club, & karaoke. You can sit outside, inside, private, smoking area or anywhere you wont.",couvee time its the nd time for to come to this place cuz though im not coffee drinker like others but couvee will give you a new sensation to drink varian coffee start from original or mixed taste with contains are secret that will make you feel different to taste the coffee for me the menus just serve a varian coffee and the price also cheap not costly the place easy to find cuz near from town hotels night club karaoke you can sit outside inside private smoking area or anywhere you wont,"['couvee', 'time', 'nd', 'time', 'come', 'place', 'cuz', 'though', 'im', 'coffee', 'drinker', 'like', 'others', 'couvee', 'give', 'new', 'sensation', 'drink', 'varian', 'coffee', 'start', 'original', 'mixed', 'taste', 'contains', 'secret', 'make', 'feel', 'different', 'taste', 'coffee', 'menus', 'serve', 'varian', 'coffee', 'price', 'also', 'cheap', 'costly', 'place', 'easy', 'find', 'cuz', 'near', 'town', 'hotels', 'night', 'club', 'karaoke', 'sit', 'outside', 'inside', 'private', 'smoking', 'area', 'anywhere', 'wont']","['couvee', 'time', 'nd', 'time', 'come', 'place', 'cuz', 'though', 'im', 'coffee', 'drinker', 'like', 'others', 'couvee', 'give', 'new', 'sensation', 'drink', 'varian', 'coffee', 'start', 'original', 'mixed', 'taste', 'contains', 'secret', 'make', 'feel', 'different', 'taste', 'coffee', 'nus', 'serve', 'varian', 'coffee', 'price', 'also', 'cheap', 'costly', 'place', 'easy', 'find', 'cuz', 'near', 'town', 'hotels', 'night', 'club', 'karaoke', 'sit', 'outside', 'inside', 'private', 'smoking', 'area', 'anywhere', 'wont']",couvee time nd time come place cuz though im coffee drinker like others couvee give new sensation drink varian coffee start original mixed taste contains secret make feel different taste coffee nus serve varian coffee price also cheap costly place easy find cuz near town hotels night club karaoke sit outside inside private smoking area anywhere wont
"I went there on the weekend and it was crowded. The parking lot is quite wide. The barista was nice. Although the place wasn't that big, the atmosphere was quite good. They should use glass instead of plastic cup for those who drink in the place. I give 3 stars for the plastic cup. Hope they use less plastic cup in the future :)",i went there on the weekend and it was crowded the parking lot is quite wide the barista was nice although the place wasnt that big the atmosphere was quite good they should use glass instead of plastic cup for those who drink in the place i give stars for the plastic cup hope they use less plastic cup in the future,"['went', 'weekend', 'crowded', 'parking', 'lot', 'quite', 'wide', 'barista', 'nice', 'although', 'place', 'wasnt', 'big', 'atmosphere', 'quite', 'good', 'use', 'glass', 'instead', 'plastic', 'cup', 'drink', 'place', 'give', 'stars', 'plastic', 'cup', 'hope', 'use', 'less', 'plastic', 'cup', 'future']","['went', 'weekend', 'crowded', 'parking', 'lot', 'quite', 'wide', 'barista', 'nice', 'although', 'place', 'wasnt', 'big', 'atmosphere', 'quite', 'good', 'use', 'glass', 'instead', 'plastic', 'cup', 'drink', 'place', 'give', 'stars', 'plastic', 'cup', 'hope', 'use', 'less', 'plastic', 'cup', 'future']",went weekend crowded parking lot quite wide barista nice although place wasnt big atmosphere quite good use glass instead plastic cup drink place give stars plastic cup hope use less plastic cup future
"Uenakkk tenan kopine jos gandosss
Tempatnya juga luas dan nyaman",uenakkk tenan kopine jos gandosss tempatnya juga luas dan nyaman,"['uenakkk', 'tenan', 'kopine', 'jos', 'gandosss', 'tempatnya', 'luas', 'nyaman']","['uenakkk', 'tenan', 'kopine', 'jos', 'gandosss', 'tempat', 'luas', 'nyaman']",uenakkk tenan kopine jos gandosss tempat luas nyaman
"The best cafe for working, literally. I've tried many cafes but nothing beats this place. They have many charging ports and all the times i've visited, i only recall one time of the wifi not working and i visited this place at least once a week. Their customer segment, in this particular location, are also those who visit for working/studying so this place is rarely noisy. The chair and table have the right size and height, so you won't get back pain or be in an awkward position. Toilet are alwaysss clean, props to the cleaning guy! Best menu is everyday latte, no sugar. Cant stress enough how much I love this place lol",the best cafe for working literally ive tried many cafes but nothing beats this place they have many charging ports and all the times ive visited i only recall one time of the wifi not working and i visited this place at least once a week their customer segment in this particular location are also those who visit for workingstudying so this place is rarely noisy the chair and table have the right size and height so you wont get back pain or be in an awkward position toilet are alwaysss clean props to the cleaning guy best menu is everyday latte no sugar cant stress enough how much i love this place lol,"['best', 'cafe', 'working', 'literally', 'ive', 'tried', 'many', 'cafes', 'nothing', 'beats', 'place', 'many', 'charging', 'ports', 'times', 'ive', 'visited', 'recall', 'one', 'time', 'wifi', 'working', 'visited', 'place', 'least', 'week', 'customer', 'segment', 'particular', 'location', 'also', 'visit', 'workingstudying', 'place', 'rarely', 'noisy', 'chair', 'table', 'right', 'size', 'height', 'wont', 'get', 'back', 'pain', 'awkward', 'position', 'toilet', 'alwaysss', 'clean', 'props', 'cleaning', 'guy', 'best', 'menu', 'everyday', 'latte', 'sugar', 'cant', 'stress', 'enough', 'much', 'love', 'place', 'lol']","['best', 'cafe', 'working', 'literally', 'ive', 'tried', 'many', 'cafes', 'nothing', 'beats', 'place', 'many', 'charging', 'ports', 'times', 'ive', 'visited', 'recall', 'one', 'time', 'wifi', 'working', 'visited', 'place', 'least', 'week', 'customer', 'segment', 'particular', 'location', 'also', 'visit', 'workingstudying', 'place', 'rarely', 'noisy', 'chair', 'table', 'right', 'size', 'height', 'wont', 'get', 'back', 'pain', 'awkward', 'position', 'toilet', 'alwaysss', 'clean', 'props', 'cleaning', 'guy', 'best', 'menu', 'everyday', 'latte', 'sugar', 'cant', 'stress', 'enough', 'much', 'love', 'place', 'lol']",best cafe working literally ive tried many cafes nothing beats place many charging ports times ive visited recall one time wifi working visited place least week customer segment particular location also visit workingstudying place rarely noisy chair table right size height wont get back pain awkward position toilet alwaysss clean props cleaning guy best menu everyday latte sugar cant stress enough much love place lol
"The place was crowded when I visited. I ordered red velvet latte and it tasted good, just like any other red velvet beverages. For me personally, the AC was super cold lol, idk about anyone else tho but my friend and I were cold. The internet speed was decent. The place was cozy, but you cannot sit too closely, even with your friend, due to the PSBB regulation. However, overall, the menu and place are great but wish there were some pasta.",the place was crowded when i visited i ordered red velvet latte and it tasted good just like any other red velvet beverages for me personally the ac was super cold lol idk about anyone else tho but my friend and i were cold the internet speed was decent the place was cozy but you cannot sit too closely even with your friend due to the psbb regulation however overall the menu and place are great but wish there were some pasta,"['place', 'crowded', 'visited', 'ordered', 'red', 'velvet', 'latte', 'tasted', 'good', 'like', 'red', 'velvet', 'beverages', 'personally', 'ac', 'super', 'cold', 'lol', 'idk', 'anyone', 'else', 'tho', 'friend', 'cold', 'internet', 'speed', 'decent', 'place', 'cozy', 'sit', 'closely', 'even', 'friend', 'due', 'psbb', 'regulation', 'however', 'overall', 'menu', 'place', 'great', 'wish', 'pasta']","['place', 'crowded', 'visited', 'ordered', 'red', 'velvet', 'latte', 'tasted', 'good', 'like', 'red', 'velvet', 'beverages', 'personally', 'ac', 'super', 'cold', 'lol', 'idk', 'anyone', 'else', 'tho', 'friend', 'cold', 'internet', 'speed', 'decent', 'place', 'cozy', 'sit', 'closely', 'even', 'friend', 'due', 'psbb', 'regulation', 'however', 'overall', 'menu', 'place', 'great', 'wish', 'pasta']",place crowded visited ordered red velvet latte tasted good like red velvet beverages personally ac super cold lol idk anyone else tho friend cold internet speed decent place cozy sit closely even friend due psbb regulation however overall menu place great wish pasta
Super cozy to hang out. They only serve coffee and milks,super cozy to hang out they only serve coffee and milks,"['super', 'cozy', 'hang', 'serve', 'coffee', 'milks']","['super', 'cozy', 'hang', 'serve', 'coffee', 'milks']",super cozy hang serve coffee milks
"The price is around half of the famous S*, but the taste is 10 to 12. The place is comfortable and cosy, one thing to mention is some of the floors were dirty by footsteps. And if only the area is larger to accommodate more people.",the price is around half of the famous s but the taste is to the place is comfortable and cosy one thing to mention is some of the floors were dirty by footsteps and if only the area is larger to accommodate more people,"['price', 'around', 'half', 'famous', 'taste', 'place', 'comfortable', 'cosy', 'one', 'thing', 'mention', 'floors', 'dirty', 'footsteps', 'area', 'larger', 'accommodate', 'people']","['price', 'around', 'half', 'famous', 'taste', 'place', 'comfortable', 'cosy', 'one', 'thing', 'mention', 'floors', 'dirty', 'footsteps', 'area', 'larger', 'accommodate', 'people']",price around half famous taste place comfortable cosy one thing mention floors dirty footsteps area larger accommodate people
"the place is cozy, the coffee is good but the air conditioner are too cold 🥶",the place is cozy the coffee is good but the air conditioner are too cold,"['place', 'cozy', 'coffee', 'good', 'air', 'conditioner', 'cold']","['place', 'cozy', 'coffee', 'good', 'air', 'conditioner', 'cold']",place cozy coffee good air conditioner cold
"The most worth it coffee shop for its price. Coffee, chocolate, non coffee all good. If you don't like some things just ask the barista, they'll gladly help (I usually order less sugar on my coffee).

This branch is their biggest branch. Recommended to hangout or do some light work. It is usually crowded, so if you want to do some serious work, don't go here.",the most worth it coffee shop for its price coffee chocolate non coffee all good if you dont like some things just ask the barista theyll gladly help i usually order less sugar on my coffee this branch is their biggest branch recommended to hangout or do some light work it is usually crowded so if you want to do some serious work dont go here,"['worth', 'coffee', 'shop', 'price', 'coffee', 'chocolate', 'non', 'coffee', 'good', 'dont', 'like', 'things', 'ask', 'barista', 'theyll', 'gladly', 'help', 'usually', 'order', 'less', 'sugar', 'coffee', 'branch', 'biggest', 'branch', 'recommended', 'hangout', 'light', 'work', 'usually', 'crowded', 'want', 'serious', 'work', 'dont', 'go']","['worth', 'coffee', 'shop', 'price', 'coffee', 'chocolate', 'non', 'coffee', 'good', 'dont', 'like', 'things', 'ask', 'barista', 'theyll', 'gladly', 'help', 'usually', 'order', 'less', 'sugar', 'coffee', 'branch', 'biggest', 'branch', 'recommended', 'hangout', 'light', 'work', 'usually', 'crowded', 'want', 'serious', 'work', 'dont', 'go']",worth coffee shop price coffee chocolate non coffee good dont like things ask barista theyll gladly help usually order less sugar coffee branch biggest branch recommended hangout light work usually crowded want serious work dont go
"Well this is the new location from couvee, place is nice very modern a lot of seating place, I like this one than the other couvee in design point of view, coffee ☕ don't ask for it they become one of the best ice coffee in town. In covee I always like Java somehow the taste is for me. Parking in here for car is not much so prefer parking in ruko beside it if you bring car. Price and quality is the same, but somehow for take away seem slower then the other couvee.",well this is the new location from couvee place is nice very modern a lot of seating place i like this one than the other couvee in design point of view coffee dont ask for it they become one of the best ice coffee in town in covee i always like java somehow the taste is for me parking in here for car is not much so prefer parking in ruko beside it if you bring car price and quality is the same but somehow for take away seem slower then the other couvee,"['well', 'new', 'location', 'couvee', 'place', 'nice', 'modern', 'lot', 'seating', 'place', 'like', 'one', 'couvee', 'design', 'point', 'view', 'coffee', 'dont', 'ask', 'become', 'one', 'best', 'ice', 'coffee', 'town', 'covee', 'always', 'like', 'java', 'somehow', 'taste', 'parking', 'car', 'much', 'prefer', 'parking', 'ruko', 'beside', 'bring', 'car', 'price', 'quality', 'somehow', 'take', 'away', 'seem', 'slower', 'couvee']","['well', 'new', 'location', 'couvee', 'place', 'nice', 'modern', 'lot', 'seating', 'place', 'like', 'one', 'couvee', 'design', 'point', 'view', 'coffee', 'dont', 'ask', 'become', 'one', 'best', 'ice', 'coffee', 'town', 'covee', 'always', 'like', 'java', 'somehow', 'taste', 'parking', 'car', 'much', 'prefer', 'parking', 'ruko', 'beside', 'bring', 'car', 'price', 'quality', 'somehow', 'take', 'away', 'seem', 'slower', 'couvee']",well new location couvee place nice modern lot seating place like one couvee design point view coffee dont ask become one best ice coffee town covee always like java somehow taste parking car much prefer parking ruko beside bring car price quality somehow take away seem slower couvee
